0.000000	0.0	0.100000	0.100000	0.100000
10.000000	0.0	0.100000	0.100000	0.100000
14.142136	0.0	0.100000	0.016056	0.014113
17.320508	0.0	0.100000	0.012431	0.012804
20.000000	0.0	0.100000	0.110857	0.110857
22.360680	0.0	0.100000	0.017072	0.017072
24.494897	0.0	0.100000	0.000086	0.001329
28.284271	0.0	0.100000	0.000000	0.000127
30.000000	0.0	0.100000	0.001878	0.001878
31.622777	0.0	0.100000	0.077523	0.077523
33.166248	0.0	0.100000	0.003805	0.003461
34.641016	0.0	0.100000	0.061528	0.061528
36.055513	0.0	0.100000	0.005923	0.011048
37.416574	0.0	0.100000	0.100000	0.100000
40.000000	0.0	0.100000	0.013754	0.013862
41.231056	0.0	0.100000	0.017985	0.017985
42.426407	0.0	0.100000	0.091931	0.091931
43.588989	0.0	0.100000	0.100000	0.100000
44.721360	0.0	0.100000	0.017331	0.014554
45.825757	0.0	0.100000	0.005562	0.003549
46.904158	0.0	0.100000	0.051505	0.051505
48.989795	0.0	0.100000	0.024147	0.024147
50.000000	0.0	0.100000	0.104000	0.104000
50.990195	0.0	0.100000	0.047897	0.048079
51.961524	0.0	0.100000	0.004809	0.004693
53.851648	0.0	0.100000	0.059423	0.059423
54.772256	0.0	0.100000	0.046987	0.046987
56.568542	0.0	0.100000	0.100566	0.100566
57.445626	0.0	0.100000	0.024732	0.024732
58.309519	0.0	0.100000	0.110094	0.109982
59.160798	0.0	0.100000	0.101389	0.100000
60.000000	0.0	0.100000	0.054486	0.054486
60.827625	0.0	0.100000	0.008069	0.007605
61.644140	0.0	0.100000	0.100000	0.100000
63.245553	0.0	0.100000	0.038339	0.038339
64.031242	0.0	0.100000	0.075186	0.075186
64.807407	0.0	0.100000	0.041599	0.041599
65.574385	0.0	0.100000	0.088461	0.082701
66.332496	0.0	0.100000	0.097898	0.100000
67.082039	0.0	0.100000	0.056733	0.056733
67.823300	0.0	0.100000	0.100000	0.100000
69.282032	0.0	0.100000	0.023173	0.019160
70.000000	0.0	0.100000	0.100000	0.100000
70.710678	0.0	0.100000	0.100000	0.100000
71.414284	0.0	0.100000	0.009941	0.009792
72.111026	0.0	0.100000	0.044538	0.043840
72.801099	0.0	0.100000	0.099869	0.099869
73.484692	0.0	0.100000	0.114006	0.114006
74.833148	0.0	0.100000	0.100000	0.100000
75.498344	0.0	0.100000	0.083818	0.083818
76.157731	0.0	0.100000	0.005706	0.005706
76.811457	0.0	0.100000	0.131493	0.131493
78.102497	0.0	0.100000	0.155125	0.155125
78.740079	0.0	0.100000	0.100235	0.100000
80.000000	0.0	0.100000	0.106591	0.106591
80.622577	0.0	0.100000	0.100000	0.100000
81.240384	0.0	0.100000	0.100000	0.100000
81.853528	0.0	0.100000	0.183829	0.183829
82.462113	0.0	0.100000	0.100984	0.100984
83.066239	0.0	0.100000	0.100000	0.100000
83.666003	0.0	0.100000	0.197753	0.197753
84.852814	0.0	0.100000	0.100000	0.100000
85.440037	0.0	0.100000	0.034272	0.034272
86.023253	0.0	0.100000	0.103836	0.103836
86.602540	0.0	0.100000	0.100000	0.100000
87.177979	0.0	0.100000	0.100000	0.100000
87.749644	0.0	0.100000	0.165667	0.165667
88.317609	0.0	0.100000	0.057341	0.057341
89.442719	0.0	0.100000	0.101494	0.100000
90.000000	0.0	0.100000	0.013502	0.013502
90.553851	0.0	0.100000	0.095507	0.095507
