155.884573 0.000000
150.332964 0.000000
145.258390 0.000000
140.712473 0.000000
136.747943 0.060649
133.416641 0.129633
130.766968 0.130073
128.840987 0.000000
127.671453 0.000001
127.279221 0.000001
150.332964 0.000000
144.568323 0.000000
139.283883 0.000000
134.536240 0.006807
130.384048 0.074184
126.885775 0.081443
124.096736 0.122558
122.065556 0.000000
120.830460 0.034258
120.415946 0.050503
145.258390 0.000000
139.283883 0.000000
133.790882 0.000000
128.840987 0.000000
124.498996 0.050993
120.830460 0.034258
117.898261 0.061217
115.758369 0.000000
114.455231 0.086707
114.017543 0.147345
140.712473 0.000000
134.536240 0.006807
128.840987 0.000000
123.693169 0.060765
119.163753 0.126130
115.325626 0.044083
112.249722 0.000000
110.000000 0.000000
108.627805 0.000002
108.166538 0.000003
136.747943 0.060649
130.384048 0.074184
124.498996 0.050993
119.163753 0.126130
114.455231 0.086707
110.453610 0.000000
107.238053 0.000002
104.880885 0.000000
103.440804 0.000095
102.956301 0.000008
133.416641 0.129633
126.885775 0.081443
120.830460 0.034258
115.325626 0.044083
110.453610 0.000000
106.301458 0.000237
102.956301 0.000008
100.498756 0.003516
98.994949 0.148959
98.488578 0.095148
130.766968 0.130073
124.096736 0.122558
117.898261 0.061217
112.249722 0.000000
107.238053 0.000002
102.956301 0.000008
99.498744 0.023869
96.953597 0.130899
95.393920 0.211091
94.868330 0.230056
128.840987 0.000000
122.065556 0.000000
115.758369 0.000000
110.000000 0.000000
104.880885 0.000000
100.498756 0.003516
96.953597 0.130899
94.339811 0.177204
92.736185 0.152525
92.195445 0.061304
127.671453 0.000001
120.830460 0.034258
114.455231 0.086707
108.627805 0.000002
103.440804 0.000095
98.994949 0.148959
95.393920 0.211091
92.736185 0.152525
91.104336 0.286187
90.553851 0.056877
127.279221 0.000001
120.415946 0.050503
114.017543 0.147345
108.166538 0.000003
102.956301 0.000008
98.488578 0.095148
94.868330 0.230056
92.195445 0.061304
90.553851 0.056877
90.000000 0.333343
150.332964 0.000000
144.568323 0.000000
139.283883 0.000000
134.536240 0.006807
130.384048 0.074184
126.885775 0.081443
124.096736 0.122558
122.065556 0.000000
120.830460 0.034258
120.415946 0.050503
144.568323 0.000000
138.564065 0.000000
133.041347 0.000000
128.062485 0.000000
123.693169 0.060765
120.000000 0.065260
117.046999 0.108846
114.891253 0.000000
113.578167 0.001187
113.137085 0.012070
139.283883 0.000000
133.041347 0.000000
127.279221 0.000001
122.065556 0.000000
117.473401 0.031961
113.578167 0.001187
110.453610 0.000000
108.166538 0.000003
106.770783 0.000002
106.301458 0.000237
134.536240 0.006807
128.062485 0.000000
122.065556 0.000000
116.619038 0.000000
111.803399 0.000000
107.703296 0.000002
104.403065 0.000000
101.980390 0.011616
100.498756 0.003516
100.000000 0.000412
130.384048 0.074184
123.693169 0.060765
117.473401 0.031961
111.803399 0.000000
106.770783 0.000002
102.469508 0.127194
98.994949 0.148959
96.436508 0.218681
94.868330 0.230056
94.339811 0.177204
126.885775 0.081443
120.000000 0.065260
113.578167 0.001187
107.703296 0.000002
102.469508 0.127194
97.979590 0.271533
94.339811 0.177204
91.651514 0.179503
90.000000 0.333343
89.442719 0.305541
124.096736 0.122558
117.046999 0.108846
110.453610 0.000000
104.403065 0.000000
98.994949 0.148959
94.339811 0.177204
90.553851 0.056877
87.749644 0.144870
86.023253 0.336264
85.440037 0.359985
122.065556 0.000000
114.891253 0.000000
108.166538 0.000003
101.980390 0.011616
96.436508 0.218681
91.651514 0.179503
87.749644 0.144870
84.852814 0.107108
83.066239 0.078973
82.462113 0.040968
120.830460 0.034258
