155.884573 0.182083
150.332964 0.086419
145.258390 0.144618
140.712473 0.121552
136.747943 0.112676
133.416641 0.172020
130.766968 0.132956
128.840987 0.100000
127.671453 0.070452
127.279221 0.155167
150.332964 0.086419
144.568323 0.100000
139.283883 0.127716
134.536240 0.097003
130.384048 0.117369
126.885775 0.111650
124.096736 0.158416
122.065556 0.193645
120.830460 0.099983
120.415946 0.081291
145.258390 0.144618
139.283883 0.127716
133.790882 0.118591
128.840987 0.100000
124.498996 0.100000
120.830460 0.099983
117.898261 0.117972
115.758369 0.113603
114.455231 0.100000
114.017543 0.175348
140.712473 0.121552
134.536240 0.097003
128.840987 0.100000
123.693169 0.147611
119.163753 0.101883
115.325626 0.158482
112.249722 0.144554
110.000000 0.172868
108.627805 0.100000
108.166538 0.100000
136.747943 0.112676
130.384048 0.117369
124.498996 0.100000
119.163753 0.101883
114.455231 0.100000
110.453610 0.132892
107.238053 0.100000
104.880885 0.122364
103.440804 0.093842
102.956301 0.008578
133.416641 0.172020
126.885775 0.111650
120.830460 0.099983
115.325626 0.158482
110.453610 0.132892
106.301458 0.052020
102.956301 0.008578
100.498756 0.133625
98.994949 0.134589
98.488578 0.121257
130.766968 0.132956
124.096736 0.158416
117.898261 0.117972
112.249722 0.144554
107.238053 0.100000
102.956301 0.008578
99.498744 0.134909
96.953597 0.123028
95.393920 0.100000
94.868330 0.132851
128.840987 0.100000
122.065556 0.193645
115.758369 0.113603
110.000000 0.172868
104.880885 0.122364
100.498756 0.133625
96.953597 0.123028
94.339811 0.135380
92.736185 0.100000
92.195445 0.116782
127.671453 0.070452
120.830460 0.099983
114.455231 0.100000
108.627805 0.100000
103.440804 0.093842
98.994949 0.134589
95.393920 0.100000
92.736185 0.100000
91.104336 0.100000
90.553851 0.095507
127.279221 0.155167
120.415946 0.081291
114.017543 0.175348
108.166538 0.100000
102.956301 0.008578
98.488578 0.121257
94.868330 0.132851
92.195445 0.116782
90.553851 0.095507
90.000000 0.013502
150.332964 0.086419
144.568323 0.100000
139.283883 0.127716
134.536240 0.097003
130.384048 0.117369
126.885775 0.111650
124.096736 0.158416
122.065556 0.193645
120.830460 0.099983
120.415946 0.081291
144.568323 0.100000
138.564065 0.167582
133.041347 0.100000
128.062485 0.100000
123.693169 0.147611
120.000000 0.120781
117.046999 0.100000
114.891253 0.174267
113.578167 0.111644
113.137085 0.006814
139.283883 0.127716
133.041347 0.100000
127.279221 0.155167
122.065556 0.193645
117.473401 0.045943
113.578167 0.111644
110.453610 0.132892
108.166538 0.100000
106.770783 0.100000
106.301458 0.052020
134.536240 0.097003
128.062485 0.100000
122.065556 0.193645
116.619038 0.137351
111.803399 0.100000
107.703296 0.152390
104.403065 0.167728
101.980390 0.128226
100.498756 0.133625
100.000000 0.067674
130.384048 0.117369
123.693169 0.147611
117.473401 0.045943
111.803399 0.100000
106.770783 0.100000
102.469508 0.148307
98.994949 0.134589
96.436508 0.161965
94.868330 0.132851
94.339811 0.135380
126.885775 0.111650
120.000000 0.120781
113.578167 0.111644
107.703296 0.152390
102.469508 0.148307
97.979590 0.123947
94.339811 0.135380
91.651514 0.117152
90.000000 0.013502
89.442719 0.100000
124.096736 0.158416
117.046999 0.100000
110.453610 0.132892
104.403065 0.167728
98.994949 0.134589
94.339811 0.135380
90.553851 0.095507
87.749644 0.165667
86.023253 0.103836
85.440037 0.034272
122.065556 0.193645
114.891253 0.174267
108.166538 0.100000
101.980390 0.128226
96.436508 0.161965
91.651514 0.117152
87.749644 0.165667
84.852814 0.100000
83.066239 0.100000
82.462113 0.100984
120.830460 0.099983
113.578167 0.111644
106.770783 0.100000
100.498756 0.133625
94.868330 0.132851
90.000000 0.013502
86.023253 0.103836
83.066239 0.100000
81.240384 0.100000
80.622577 0.100000
120.415946 0.081291
113.137085 0.006814
106.301458 0.052020
100.000000 0.067674
94.339811 0.135380
89.442719 0.100000
85.440037 0.034272
82.462113 0.100984
80.622577 0.100000
80.000000 0.106591
145.258390 0.144618
139.283883 0.127716
133.790882 0.118591
128.840987 0.100000
124.498996 0.100000
120.830460 0.099983
117.898261 0.117972
115.758369 0.113603
114.455231 0.100000
114.017543 0.175348
139.283883 0.127716
133.041347 0.100000
127.279221 0.155167
122.065556 0.193645
117.473401 0.045943
113.578167 0.111644
110.453610 0.132892
108.166538 0.100000
106.770783 0.100000
106.301458 0.052020
133.790882 0.118591
127.279221 0.155167
121.243557 0.196536
115.758369 0.113603
110.905365 0.195945
106.770783 0.100000
103.440804 0.093842
100.995049 0.189198
99.498744 0.134909
98.994949 0.134589
128.840987 0.100000
122.065556 0.193645
115.758369 0.113603
110.000000 0.172868
104.880885 0.122364
100.498756 0.133625
96.953597 0.123028
94.339811 0.135380
92.736185 0.100000
92.195445 0.116782
124.498996 0.100000
117.473401 0.045943
110.905365 0.195945
104.880885 0.122364
99.498744 0.134909
94.868330 0.132851
91.104336 0.100000
88.317609 0.057341
86.602540 0.100000
86.023253 0.103836
120.830460 0.099983
113.578167 0.111644
106.770783 0.100000
100.498756 0.133625
94.868330 0.132851
90.000000 0.013502
86.023253 0.103836
83.066239 0.100000
81.240384 0.100000
80.622577 0.100000
117.898261 0.117972
110.453610 0.132892
103.440804 0.093842
96.953597 0.123028
91.104336 0.100000
86.023253 0.103836
81.853528 0.183829
78.740079 0.100000
76.811457 0.131493
76.157731 0.005706
115.758369 0.113603
108.166538 0.100000
100.995049 0.189198
94.339811 0.135380
88.317609 0.057341
83.066239 0.100000
78.740079 0.100000
75.498344 0.083818
73.484692 0.114006
72.801099 0.099869
114.455231 0.100000
106.770783 0.100000
99.498744 0.134909
